Lines:
1,465,546,458,548,2
1,458,548,456,549,2
1,456,549,455,549,2
----
1,798,419,798,420,2
1,798,420,798,423,2
1,798,423,798,426,2
1,798,426,797,430,2
1,797,430,796,435,2
1,796,435,795,442,2
1,795,442,793,450,2
1,793,450,791,457,2
1,791,457,789,464,2
1,789,464,784,473,2
1,784,473,781,481,2
1,781,481,779,488,2
1,779,488,777,494,2
1,777,494,777,499,2
1,777,499,776,500,2
1,776,500,775,502,2
1,775,502,775,503,2
1,775,503,775,504,2
1,775,504,775,505,2
1,775,505,777,505,2
1,777,505,778,506,2
1,778,506,780,507,2
1,780,507,782,507,2
1,782,507,786,507,2
1,786,507,790,507,2
1,790,507,794,507,2
1,794,507,799,505,2
1,799,505,805,504,2
1,805,504,811,503,2
1,811,503,816,501,2
1,816,501,822,499,2
1,822,499,829,496,2
1,829,496,835,495,2
1,835,495,839,494,2
1,839,494,845,492,2
1,845,492,848,491,2
1,848,491,852,490,2
1,852,490,856,490,2
1,856,490,859,489,2
1,859,489,862,488,2
1,862,488,863,487,2
1,863,487,865,487,2
1,865,487,866,487,2
1,866,487,867,486,2
1,867,486,869,485,2
1,869,485,871,485,2
1,871,485,872,484,2
1,872,484,874,483,2
1,874,483,876,483,2
1,876,483,877,483,2
1,877,483,878,483,2
1,878,483,879,483,2
1,879,483,880,482,2
1,880,482,882,482,2
1,882,482,885,479,2
----
1,865,437,865,441,2
1,865,441,864,449,2
1,864,449,863,459,2
1,863,459,861,470,2
1,861,470,859,482,2
1,859,482,857,496,2
1,857,496,855,509,2
1,855,509,852,520,2
1,852,520,850,531,2
1,850,531,849,536,2
1,849,536,848,542,2
1,848,542,848,544,2
1,848,544,847,546,2
1,847,546,847,547,2
1,847,547,847,548,2
1,847,548,847,549,2
1,847,549,847,550,2
1,847,550,847,551,2
1,847,551,847,552,2
1,847,552,847,553,2
1,847,553,847,554,2
1,847,554,847,555,2
1,847,555,846,555,2
----
1,972,168,978,167,2
1,978,167,989,165,2
1,989,165,1001,163,2
1,1001,163,1014,162,2
1,1014,162,1025,161,2
1,1025,161,1035,161,2
1,1035,161,1045,161,2
1,1045,161,1052,161,2
1,1052,161,1057,162,2
1,1057,162,1062,163,2
1,1062,163,1064,163,2
1,1064,163,1065,165,2
1,1065,165,1067,165,2
1,1067,165,1068,167,2
1,1068,167,1068,168,2
1,1068,168,1068,169,2
1,1068,169,1068,170,2
1,1068,170,1068,171,2
1,1068,171,1068,173,2
1,1068,173,1067,175,2
1,1067,175,1067,177,2
1,1067,177,1066,182,2
1,1066,182,1065,189,2
1,1065,189,1064,197,2
1,1064,197,1063,208,2
1,1063,208,1062,220,2
1,1062,220,1061,233,2
1,1061,233,1060,248,2
1,1060,248,1058,266,2
1,1058,266,1056,284,2
1,1056,284,1055,301,2
1,1055,301,1052,319,2
1,1052,319,1051,334,2
1,1051,334,1049,349,2
1,1049,349,1048,361,2
1,1048,361,1045,373,2
1,1045,373,1044,384,2
1,1044,384,1043,393,2
1,1043,393,1043,400,2
1,1043,400,1042,407,2
1,1042,407,1041,412,2
1,1041,412,1041,418,2
1,1041,418,1040,422,2
1,1040,422,1040,425,2
1,1040,425,1040,428,2
1,1040,428,1040,430,2
1,1040,430,1039,434,2
1,1039,434,1039,439,2
1,1039,439,1038,445,2
1,1038,445,1037,452,2
1,1037,452,1036,459,2
1,1036,459,1036,466,2
1,1036,466,1035,473,2
1,1035,473,1033,480,2
1,1033,480,1033,485,2
1,1033,485,1032,488,2
1,1032,488,1031,493,2
1,1031,493,1031,495,2
1,1031,495,1031,498,2
1,1031,498,1030,499,2
1,1030,499,1030,501,2
1,1030,501,1030,502,2
1,1030,502,1030,503,2
1,1030,503,1029,504,2
1,1029,504,1029,505,2
1,1029,505,1029,506,2
1,1029,506,1029,507,2
1,1029,507,1029,509,2
1,1029,509,1028,512,2
1,1028,512,1027,517,2
1,1027,517,1027,520,2
1,1027,520,1026,522,2
1,1026,522,1025,525,2
1,1025,525,1025,527,2
1,1025,527,1025,528,2
1,1025,528,1024,529,2
1,1024,529,1024,530,2
1,1024,530,1024,531,2
1,1024,531,1023,531,2
1,1023,531,1023,532,2
1,1023,532,1023,533,2
1,1023,533,1023,534,2
1,1023,534,1023,535,2
1,1023,535,1023,536,2
1,1023,536,1022,537,2
1,1022,537,1022,538,2
1,1022,538,1021,539,2
1,1021,539,1017,540,2
1,1017,540,1015,540,2
1,1015,540,1013,540,2
1,1013,540,1012,540,2
1,1012,540,1010,540,2
1,1010,540,1008,540,2
1,1008,540,1005,540,2
1,1005,540,1002,540,2
1,1002,540,1000,540,2
1,1000,540,998,540,2
1,998,540,996,540,2
1,996,540,995,540,2
1,995,540,993,540,2
1,993,540,991,540,2
1,991,540,990,540,2
1,990,540,989,540,2
1,989,540,988,540,2
1,988,540,987,540,2
1,987,540,986,540,2
----
